PredictionString,image_id
1 0.793350875377655 549.205322265625 281.06341552734375 710.9453125 397.71148681640625 1 0.7550697922706604 278.7247314453125 164.11102294921875 795.5301513671875 846.1341552734375 1 0.6536691188812256 312.068115234375 211.93206787109375 582.0299072265625 490.8280029296875 2 0.6287932991981506 551.425537109375 281.88592529296875 704.05419921875 397.53033447265625 1 0.32553520798683167 539.9871215820312 212.7288360595703 670.8934936523438 315.88653564453125 1 0.29639822244644165 490.48260498046875 244.606201171875 522.1387329101562 286.78564453125 ,test/0060.jpg
7 0.38740968704223633 217.6417236328125 63.082763671875 792.593505859375 724.7086181640625 0 0.2889541685581207 218.99530029296875 63.1436767578125 790.3514404296875 729.8631591796875 ,test/0061.jpg
5 0.868516743183136 485.19207763671875 342.7020568847656 591.2850952148438 406.6150207519531 7 0.7153549790382385 198.61724853515625 333.100830078125 760.44775390625 866.9259033203125 5 0.602312445640564 632.605712890625 497.95452880859375 704.06298828125 575.5316772460938 5 0.4754464626312256 438.53936767578125 320.4676513671875 526.7987670898438 385.1318359375 0 0.33568358421325684 557.5543212890625 313.29046630859375 603.2938232421875 367.77203369140625 7 0.3262344300746918 198.54180908203125 228.74334716796875 723.9282836914062 614.6522216796875 5 0.26004743576049805 401.0040588378906 353.3617248535156 483.9533996582031 389.8108215332031 ,test/0062.jpg
1 0.7072403430938721 0.0 0.0 233.73495483398438 410.83355712890625 1 0.6170058846473694 0.0 661.1444091796875 180.44549560546875 1023.6572265625 1 0.5426031351089478 185.64080810546875 761.2843017578125 640.2522583007812 1024.0 3 0.5182730555534363 0.0711517333984375 369.1860656738281 150.52774047851562 733.4814453125 1 0.48215922713279724 0.0 684.27587890625 276.83184814453125 1024.0 7 0.45233842730522156 587.81787109375 0.0 869.5615234375 177.2651824951172 1 0.44139400124549866 161.1903076171875 318.173828125 760.9400634765625 1023.14111328125 1 0.3792949914932251 113.01095581054688 654.6397705078125 279.8873291015625 1024.0 1 0.36134904623031616 839.2908935546875 0.0 1024.0 363.21966552734375 1 0.3287738263607025 85.7044677734375 428.73895263671875 232.46563720703125 641.6069946289062 7 0.31989428400993347 192.17469787597656 0.0 686.3095703125 864.0870361328125 1 0.282237708568573 194.18267822265625 3.2911376953125 678.11328125 787.8310546875 ,test/0063.jpg
3 0.936169445514679 513.6336669921875 472.034423828125 669.8978271484375 650.84326171875 7 0.6796838641166687 434.50750732421875 940.48681640625 580.5738525390625 1023.96240234375 7 0.5410088896751404 564.31396484375 915.4769287109375 678.0791015625 1024.0 5 0.3856169581413269 360.3118896484375 831.07080078125 524.2264404296875 910.337646484375 5 0.3643871545791626 513.2933349609375 472.8660583496094 670.3919677734375 648.8489990234375 ,test/0064.jpg
1 0.8710976839065552 530.167236328125 307.8331604003906 1021.7620849609375 863.6036376953125 7 0.8362194299697876 807.884765625 537.6939697265625 1024.0 849.9273681640625 7 0.8175091743469238 174.1998748779297 467.4349365234375 528.4921264648438 919.059814453125 1 0.7136532664299011 753.8526611328125 324.4815673828125 895.6495361328125 472.7181396484375 5 0.4304450452327728 593.6185302734375 243.57562255859375 680.9403076171875 354.38427734375 5 0.4081827700138092 0.0 0.178131103515625 621.7745361328125 397.1674499511719 0 0.3482911288738251 3.004974365234375 461.09588623046875 327.1111755371094 1004.3489379882812 1 0.3473256528377533 599.6024169921875 284.69256591796875 834.6824951171875 498.23297119140625 1 0.25193607807159424 749.9735107421875 321.46221923828125 1005.3922119140625 505.39801025390625 ,test/0065.jpg
5 0.927388072013855 253.17491149902344 307.37359619140625 737.541748046875 618.3848266601562 ,test/0066.jpg
0 0.2916709780693054 426.24737548828125 227.30471801757812 1004.4937133789062 833.9072265625 0 0.26938557624816895 485.13818359375 242.4373779296875 848.2169189453125 832.9661865234375 ,test/0067.jpg
1 0.7575375437736511 163.6983642578125 68.8599853515625 902.529296875 900.5289916992188 ,test/0068.jpg
1 0.8587348461151123 75.57145690917969 96.05706787109375 504.71466064453125 748.8095092773438 1 0.8292999863624573 458.593505859375 238.48251342773438 918.24658203125 1024.0 0 0.4940660297870636 771.77294921875 562.8421020507812 826.0084228515625 676.5269165039062 1 0.28901225328445435 85.37716674804688 61.79290771484375 401.4478759765625 416.4451904296875 1 0.27695950865745544 467.05804443359375 657.4197387695312 543.2188110351562 842.3488159179688 1 0.26100483536720276 84.23321533203125 62.60748291015625 422.9491271972656 588.006591796875 ,test/0069.jpg
9 0.7794366478919983 41.635406494140625 444.4766845703125 483.9651794433594 934.9794921875 ,test/0070.jpg
0 0.801138162612915 145.648681640625 209.049560546875 819.7762451171875 910.8173828125 ,test/0071.jpg
3 0.9736418724060059 438.79461669921875 385.228515625 530.9691162109375 618.3592529296875 ,test/0072.jpg
0 0.963290810585022 363.1473388671875 255.26214599609375 683.172607421875 679.556640625 ,test/0073.jpg
7 0.9385116100311279 362.12060546875 420.8872375488281 580.2245483398438 873.002197265625 7 0.9276394248008728 85.72039794921875 239.97222900390625 404.911865234375 719.2772216796875 7 0.9212960600852966 518.1146240234375 562.7791137695312 634.9168701171875 734.4336547851562 1 0.8124381303787231 667.9652099609375 237.14474487304688 884.8748779296875 462.6174011230469 7 0.7355008721351624 297.527099609375 0.568145751953125 439.5108642578125 378.6165771484375 1 0.5965193510055542 724.995361328125 349.4752197265625 846.681884765625 563.2071533203125 1 0.5934259295463562 801.0670166015625 396.22479248046875 831.97265625 447.709716796875 2 0.26220133900642395 374.19110107421875 31.007431030273438 422.00079345703125 105.51068115234375 1 0.25644129514694214 666.57568359375 236.17822265625 888.072509765625 566.2041015625 ,test/0074.jpg
7 0.8528128862380981 204.67872619628906 432.57501220703125 670.1983642578125 795.3151245117188 7 0.6532006859779358 131.0294647216797 39.72412109375 576.9137573242188 691.3126220703125 ,test/0075.jpg
7 0.9719136357307434 139.9581756591797 755.9932861328125 394.43756103515625 1008.1097412109375 7 0.9480599761009216 569.0216064453125 711.63330078125 754.2447509765625 998.26220703125 7 0.9464393258094788 784.8155517578125 439.0407409667969 962.2757568359375 707.585205078125 7 0.9349604249000549 552.3714599609375 234.0419921875 749.1282958984375 505.38043212890625 7 0.9154266119003296 137.60894775390625 583.1075439453125 305.8198547363281 868.3341064453125 7 0.8803914189338684 183.59616088867188 518.1084594726562 322.0009460449219 665.1259155273438 7 0.8797271847724915 328.36419677734375 372.415771484375 596.5598754882812 931.0318603515625 7 0.820472240447998 722.7365112304688 328.61187744140625 795.4707641601562 404.13873291015625 7 0.7672384977340698 731.15625 350.3846435546875 836.9852294921875 592.275146484375 7 0.756301999092102 574.771240234375 411.5608215332031 747.0350341796875 857.04443359375 7 0.5755093693733215 731.6031494140625 350.85919189453125 837.7203369140625 694.2157592773438 0 0.5450210571289062 448.6473388671875 380.32769775390625 533.9571533203125 559.8807373046875 7 0.5387095212936401 299.53631591796875 636.1868896484375 335.64410400390625 757.2293701171875 5 0.4525296986103058 570.1961059570312 722.4981689453125 629.1940307617188 862.730224609375 2 0.43419861793518066 407.684814453125 319.7841796875 439.6016845703125 385.5128173828125 7 0.4059087336063385 728.2716674804688 446.28662109375 833.8933715820312 796.68212890625 5 0.338631272315979 407.3406982421875 318.8232421875 439.4447021484375 385.146728515625 3 0.3009425401687622 389.1244201660156 380.7280578613281 414.9217224121094 415.0518493652344 0 0.287864089012146 515.080810546875 413.70355224609375 554.868408203125 529.9580688476562 3 0.28545069694519043 388.8581848144531 380.4917297363281 450.5356750488281 415.4328918457031 0 0.2752838134765625 696.9962158203125 212.12081909179688 756.696533203125 352.2859802246094 ,test/0076.jpg
0 0.42904314398765564 183.6678466796875 127.5050048828125 887.310302734375 794.505615234375 ,test/0077.jpg
1 0.9781641960144043 306.9078369140625 466.1452941894531 501.7216796875 600.247314453125 1 0.941707193851471 268.7579345703125 537.5257568359375 487.59423828125 698.8822021484375 7 0.9377664923667908 761.7188720703125 175.27658081054688 886.1546630859375 439.5365295410156 7 0.9340587854385376 561.3349609375 263.0462646484375 715.0177001953125 533.2269287109375 7 0.9335440993309021 430.4575500488281 235.88970947265625 600.759521484375 590.1651611328125 7 0.9145389795303345 681.1032104492188 248.28237915039062 783.5928344726562 478.3003234863281 1 0.913183331489563 274.149169921875 613.3656005859375 485.1337890625 782.5838623046875 5 0.6215595602989197 654.3927001953125 206.38726806640625 733.3299560546875 291.15142822265625 7 0.5156461000442505 6.5700836181640625 549.00439453125 232.19577026367188 830.0860595703125 7 0.48126596212387085 653.8843994140625 205.97811889648438 733.6812744140625 289.7080993652344 ,test/0078.jpg
2 0.8740070462226868 396.035888671875 211.7471923828125 936.0281982421875 829.6070556640625 0 0.2832099199295044 665.77783203125 220.92208862304688 735.896240234375 325.5987854003906 ,test/0079.jpg
7 0.850619912147522 304.27490234375 384.8779296875 718.0860595703125 800.77099609375 0 0.7609756588935852 270.40484619140625 169.7969970703125 586.517578125 345.835205078125 5 0.6012824177742004 93.28771209716797 149.13461303710938 194.05224609375 206.29971313476562 0 0.2581343650817871 93.97113037109375 149.33071899414062 193.989990234375 205.16659545898438 ,test/0080.jpg
0 0.864047110080719 265.1849365234375 310.5084228515625 907.5860595703125 682.8836669921875 ,test/0081.jpg
7 0.9089163541793823 368.8887939453125 282.0379638671875 569.758056640625 780.726806640625 ,test/0082.jpg
7 0.7527545690536499 572.4017944335938 203.15724182128906 894.3391723632812 685.111083984375 3 0.6087885499000549 405.361328125 234.1839141845703 617.3740234375 734.1710815429688 ,test/0083.jpg
1 0.8270497918128967 62.580810546875 356.1317138671875 777.579833984375 839.1318359375 ,test/0084.jpg
7 0.9495002627372742 55.43109130859375 543.4573974609375 296.2856750488281 776.0875244140625 7 0.9109987616539001 782.4371337890625 293.80682373046875 941.8505859375 702.1495971679688 1 0.9014148712158203 635.20458984375 640.19921875 823.334228515625 859.04443359375 7 0.8777536153793335 287.44146728515625 535.115966796875 460.62701416015625 911.5341796875 7 0.8759222030639648 462.6471862792969 334.90570068359375 729.953857421875 812.2025756835938 1 0.8651859760284424 424.3973388671875 185.73995971679688 563.474365234375 454.8929138183594 1 0.7790164351463318 342.1243896484375 237.89324951171875 455.311279296875 378.518310546875 1 0.729812502861023 270.57269287109375 511.6798400878906 348.21075439453125 631.1141357421875 7 0.6688117980957031 426.155517578125 219.9343719482422 495.306884765625 302.76153564453125 1 0.6413381695747375 672.079345703125 684.1837768554688 788.5244140625 819.5003051757812 7 0.6298408508300781 272.5721435546875 307.5242919921875 371.0733642578125 382.57470703125 2 0.577416718006134 346.535400390625 433.5788879394531 400.5166015625 481.1767272949219 1 0.5440217852592468 632.7998046875 387.7921142578125 698.240478515625 472.723388671875 1 0.5152544975280762 633.1251220703125 387.68121337890625 736.6236572265625 472.51055908203125 1 0.4997968375682831 312.57928466796875 453.04791259765625 348.47406005859375 478.84356689453125 1 0.4595467150211334 107.36309814453125 365.32733154296875 303.1073303222656 617.1629028320312 1 0.4219830632209778 464.4688720703125 492.85113525390625 493.538818359375 519.1611328125 1 0.4169917404651642 426.31512451171875 219.1331787109375 495.35430908203125 301.6180419921875 7 0.38577139377593994 465.35491943359375 329.2486572265625 657.5653686523438 497.5538330078125 1 0.3536834418773651 346.2367858886719 450.3301696777344 509.2661437988281 603.6297607421875 1 0.3505905270576477 432.1390380859375 429.0021057128906 478.61260986328125 499.1763610839844 1 0.34840846061706543 348.45526123046875 321.82501220703125 441.79144287109375 377.09307861328125 1 0.34761106967926025 79.72958374023438 421.6621398925781 307.7281494140625 621.705078125 2 0.33966806530952454 307.2513732910156 434.27337646484375 400.4225158691406 487.46539306640625 1 0.3166562616825104 263.40960693359375 375.0101318359375 467.37371826171875 521.9064331054688 1 0.3144547939300537 342.7668762207031 449.2058410644531 506.2544250488281 702.642578125 1 0.3083639144897461 633.150634765625 412.68768310546875 687.936767578125 472.74456787109375 5 0.30291619896888733 280.49273681640625 342.15728759765625 369.71026611328125 383.03369140625 1 0.2742524743080139 94.6990966796875 364.91656494140625 505.3424072265625 627.6051025390625 ,test/0085.jpg
1 0.9420858025550842 7.96160888671875 38.9295654296875 366.2511901855469 455.076171875 7 0.8470684885978699 110.940673828125 434.9642333984375 674.8992919921875 956.2401123046875 7 0.6532899737358093 474.8879089355469 24.1785888671875 838.202392578125 830.4194946289062 7 0.5182719230651855 489.27978515625 152.06973266601562 620.226318359375 225.79080200195312 ,test/0086.jpg
5 0.9050895571708679 349.7792053222656 279.19580078125 733.8382568359375 784.09814453125 7 0.8538980484008789 354.5450439453125 297.05322265625 521.10107421875 484.328857421875 1 0.3347155749797821 525.6884765625 273.45233154296875 727.166259765625 554.9917602539062 ,test/0087.jpg
7 0.761141300201416 144.42431640625 204.40216064453125 892.656982421875 819.3118896484375 1 0.7108355760574341 113.31610107421875 599.8593139648438 515.189697265625 866.5247192382812 1 0.6532884836196899 0.19268798828125 541.23388671875 337.50738525390625 905.608154296875 0 0.6507538557052612 21.0860595703125 460.81298828125 139.36163330078125 548.4937744140625 6 0.4010661542415619 4.68878173828125 0.1402587890625 474.27032470703125 244.510009765625 1 0.30435091257095337 4.27490234375 0.0 478.85455322265625 323.76702880859375 ,test/0088.jpg
7 0.9602735638618469 698.75927734375 743.2490234375 856.95654296875 949.5433349609375 7 0.9500409364700317 741.4210205078125 438.7655029296875 956.8287353515625 835.7371826171875 7 0.9420005083084106 528.6531982421875 416.3809814453125 750.2540283203125 802.6614990234375 1 0.9298571944236755 214.08383178710938 615.1041870117188 335.5420227050781 746.1019897460938 7 0.9090290069580078 351.60443115234375 364.1280517578125 573.0484619140625 848.3226318359375 7 0.900351881980896 551.3525390625 757.4383544921875 707.76953125 934.9329833984375 5 0.900290310382843 155.64981079101562 767.488525390625 239.59689331054688 864.982177734375 7 0.8816667795181274 380.94940185546875 244.24276733398438 568.45654296875 386.2430725097656 7 0.8006063103675842 538.09326171875 335.26922607421875 666.7774658203125 625.489990234375 1 0.5653709173202515 931.7835693359375 647.8157958984375 995.426513671875 768.0655517578125 7 0.5492335557937622 777.1011962890625 441.75018310546875 920.7293701171875 496.70184326171875 7 0.4824499487876892 551.7720336914062 336.387939453125 665.6183471679688 547.4483642578125 1 0.45991799235343933 325.1641845703125 591.3885498046875 360.103515625 670.7215576171875 5 0.4078466594219208 85.23979949951172 136.44558715820312 188.33685302734375 197.91079711914062 7 0.3839071989059448 778.680419921875 449.3267822265625 833.856201171875 497.6373291015625 7 0.36781397461891174 365.5428466796875 323.47088623046875 556.1728515625 477.6824951171875 1 0.34946638345718384 84.495849609375 136.7698974609375 188.25009155273438 198.3428955078125 0 0.3070693910121918 324.908447265625 598.1522216796875 360.6407470703125 670.0172119140625 7 0.28526169061660767 664.10302734375 411.47076416015625 718.7451171875 439.21490478515625 7 0.27433180809020996 831.0861206054688 442.56182861328125 920.6743774414062 484.06939697265625 1 0.2685186266899109 983.017333984375 602.4518432617188 1024.0 740.1456909179688 ,test/0089.jpg
